HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Ballot Marking Device,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - Identification,Provisional - No DL,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received by Election Day?,Counted?,Rejected2,Late (Received after the election),FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Sent but not returned?,Military Undeliverable,Military Received by Election Day?,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Sent but not returned?,Overseas Undeliverable,Overseas Received by Election Day?,Overseas Counted,Overseas Rejected,Overseas Late
13251,DANE COUNTY,CITY OF MADISON,Ward 42,3579,21,326,2467,2467,0,2467,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,0,1,1,10,10,4,Wil-Mar,No,5,0,1,4,1109,948,41,2,1095,1093,2,6,0,0,0,0,5,0,0,5,5,0,0,29,6,0,20,20,0,3
13251,DANE COUNTY,CITY OF MADISON,Ward 43,604,7,53,395,395,0,395,0,0,Polling Place,28,Yes,3 Neither difficult nor easy,0,0,0,6,10,12,Madison Municipal Buildin,Yes,0,0,0,0,190,169,1,1,186,185,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 52,860,6,67,592,592,0,592,0,0,Polling Place,28,Yes,3 Neither difficult nor easy,0,0,0,6,10,12,Madison Municipal Buildin,Yes,0,0,0,0,332,297,2,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 51,2105,16,211,1452,1452,0,1452,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,0,5,5,11,3,0,Central Library,No,2,0,0,2,830,739,14,1,803,802,1,1,0,0,0,0,3,1,0,1,1,0,0,8,0,0,6,6,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 53,4382,26,569,2959,2959,0,2959,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,0,3,3,5,9,Capitol Lakes,No,4,0,1,3,1569,1281,3,3,1410,1408,2,7,0,0,0,0,5,2,0,2,2,0,0,16,2,0,12,12,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 54,1178,3,267,701,701,0,701,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,6,5,3,4,2,Ogg,No,0,0,0,0,201,191,3,1,200,200,0,1,0,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 55,5283,30,208,3195,3195,0,3195,0,0,Polling Place,31,Yes,3 Neither difficult nor easy,3,11,9,4,3,1,Porchlihgt,No,0,0,0,0,1499,1433,24,0,1478,1464,14,4,0,0,0,0,7,2,0,4,4,0,1,13,3,0,10,10,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 56,3755,36,598,2097,2097,0,2097,0,0,Polling Place,21,Yes,3 Neither difficult nor easy,2,8,5,5,1,0,Gordon,No,0,0,0,0,699,682,10,0,702,702,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 57,1952,5,377,1048,1048,0,1048,0,0,Polling Place,31,Yes,3 Neither difficult nor easy,0,12,9,5,5,0,Memorial Library,No,0,0,0,0,435,413,10,0,430,430,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 60,923,3,80,539,539,0,539,0,0,Polling Place,22,Yes,3 Neither difficult nor easy,2,8,6,3,2,1,Eagle Heights,No,0,1,1,0,192,173,4,1,222,221,1,0,0,0,0,0,2,1,0,1,1,0,0,50,8,0,34,34,0,5
13251,DANE COUNTY,CITY OF MADISON,Ward 104,2226,8,410,1674,1674,0,1674,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,6,3,6,4,Madison Ice Arena,Yes,1,0,1,0,726,623,15,0,713,711,2,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,4,4,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 117,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 91,1631,3,104,1345,1345,0,1345,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,1,4,6,9,3,1,Falk,No,1,0,0,1,557,485,12,0,550,549,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,3,3,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 124,8,0,1,9,9,0,9,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,2,0,0,5,7,10,The Jefferson,Yes,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 138,0,0,1,1,1,0,1,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,2,0,0,5,9,10,The Jefferson,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 92,1413,5,163,1207,1207,0,1207,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,1,0,2,6,11,0,Meadowridge,Yes,0,0,0,0,511,443,13,2,487,487,0,2,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 95,1989,2,107,1673,1673,0,1673,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,1,0,2,6,11,0,Meadowridge,Yes,3,0,0,3,807,733,14,0,784,784,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 90,922,6,100,688,688,0,688,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,6,3,6,4,Madison Ice Arena,Yes,1,0,0,1,319,226,20,0,290,290,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 89,2416,8,137,1918,1918,0,1918,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,0,2,1,9,5,7,Oakwood University,No,2,0,0,2,1009,667,65,0,910,910,0,0,0,0,0,0,4,1,0,3,3,0,0,21,2,0,16,16,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 93,393,2,42,279,279,0,279,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,2,5,7,5,Good Shepherd,Yes,1,0,0,1,99,88,1,0,94,94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 94,943,4,57,748,748,0,748,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,2,5,7,5,Good Shepherd,Yes,0,0,0,0,257,223,9,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 96,1734,0,170,1431,1431,0,1431,0,0,Polling Place,27,Yes,3 Neither difficult nor easy,0,1,1,10,4,11,Heritage,Yes,1,0,0,1,528,461,10,1,510,510,0,1,0,0,0,0,1,0,0,1,1,0,0,4,0,0,3,3,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 99,985,2,88,788,788,0,788,0,0,Polling Place,27,Yes,3 Neither difficult nor easy,0,1,1,10,4,11,Heritage,Yes,1,0,1,0,364,332,5,0,356,356,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,5,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 97,2558,1,170,2089,2089,0,2089,0,0,Polling Place,31,Yes,3 Neither difficult nor easy,0,21,2,4,4,0,St Mary's,No,3,0,0,3,728,589,26,1,703,699,4,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 98,2970,10,244,2454,2454,0,2454,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,1,3,0,4,7,9,Chavez,No,2,0,0,2,940,811,21,2,931,930,1,0,0,0,0,0,2,1,0,1,1,0,0,3,1,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 100,2155,16,204,1746,1746,0,1746,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,1,1,10,4,4,Meriter McKee,No,0,0,0,0,684,598,16,1,678,678,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 101,626,0,60,829,829,0,829,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,1,1,8,6,3,Elver Park,Yes,0,0,0,0,179,146,4,0,171,171,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 102,1450,4,130,783,783,0,783,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,1,1,8,6,3,Elver Park,Yes,1,0,0,1,552,486,13,1,532,532,0,1,0,0,0,0,6,3,0,3,3,0,0,7,0,0,7,7,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 119,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 121,2,0,5,7,7,0,7,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,1,1,8,6,3,Elver Park,Yes,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 103,555,4,86,463,463,0,463,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,6,3,5,2,4,Madison Police West,Yes,2,0,0,2,184,163,3,1,179,179,0,0,0,0,0,0,4,1,0,1,1,0,0,5,2,0,1,1,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 114,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 115,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 116,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 105,2345,9,287,1928,1928,0,1928,0,0,Polling Place,31,Yes,3 Neither difficult nor easy,3,1,4,11,9,3,Coventry,Yes,0,0,0,0,745,650,21,2,741,735,6,1,0,0,0,0,3,2,0,1,1,0,0,2,0,0,1,1,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 107,1436,14,176,1292,1292,0,1292,0,0,Polling Place,31,Yes,3 Neither difficult nor easy,3,1,4,11,9,3,Coventry,Yes,2,0,1,1,680,398,45,0,616,609,7,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 127,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 106,2560,8,201,2122,2122,0,2122,0,0,Polling Place,21,Yes,3 Neither difficult nor easy,0,0,3,13,3,2,Blackhawk Church,Yes,1,0,0,1,861,682,29,2,821,816,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 125,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 137,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 108,2012,7,211,1543,1543,0,1543,0,0,Polling Place,22,Yes,3 Neither difficult nor easy,2,3,8,6,2,1,Lussier,No,3,0,2,1,700,610,11,1,698,698,0,0,0,0,0,0,2,0,0,2,2,0,0,12,0,0,10,10,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 109,2060,19,133,1754,1754,0,1754,0,0,Polling Place,18,Yes,3 Neither difficult nor easy,2,0,2,6,4,4,High Point,No,0,0,0,0,913,788,17,0,907,907,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,10,10,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 110,1546,10,135,1275,1275,0,1275,0,0,Polling Place,18,Yes,3 Neither difficult nor easy,2,0,2,6,4,4,Attic Angel,Yes,2,0,1,1,670,387,47,0,593,590,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 120,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 111,2584,6,215,2055,2055,0,2055,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,2,0,0,5,9,10,The Jefferson,Yes,5,0,0,5,833,645,40,3,805,805,0,0,0,0,0,0,3,0,0,3,3,3,0,2,1,0,2,2,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 122,1,3,1,4,4,0,4,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,2,0,0,5,9,10,The Jefferson,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 70,1453,6,162,1113,1113,0,1113,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,2,5,7,5,Bridge Lake Point,Yes,1,0,0,1,320,284,8,0,315,314,1,0,0,0,0,0,2,0,0,1,1,0,0,6,0,0,5,5,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 113,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,3 Neither difficult nor easy,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 72,728,0,83,586,586,0,586,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,1,3,0,9,7,4,Catholic Multicultural,No,1,0,0,1,205,181,5,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 73,981,2,160,715,715,0,715,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,1,1,10,4,4,Village on Park,No,0,0,0,0,231,210,2,0,230,230,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 74,640,3,84,454,454,0,454,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,1,1,8,6,3,Leopold,Yes,0,0,0,0,131,108,4,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 75,1426,4,128,1148,1148,0,1148,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,1,1,8,6,3,Leopold,Yes,0,0,0,0,444,371,20,0,412,412,0,0,0,0,0,0,2,1,0,1,1,0,0,5,0,0,5,5,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 76,1022,4,145,760,760,0,760,0,0,Polling Place,24,Yes,3 Neither difficult nor easy,0,0,5,5,10,4,Revival Ridge,No,3,0,0,3,261,226,10,0,256,256,0,0,0,0,0,0,5,1,0,1,1,0,1,7,0,0,6,6,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 77,2040,7,79,1655,1655,0,1655,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,0,3,3,9,5,Toki,No,1,0,0,1,773,628,24,0,740,740,0,1,0,0,0,0,1,1,0,0,0,0,0,5,0,0,5,5,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 78,2773,4,99,2292,2292,0,2292,0,0,Polling Place,20,Yes,3 Neither difficult nor easy,0,6,3,5,2,4,Thoreau,No,1,0,0,1,1158,1004,32,9,1151,1150,1,3,0,0,0,0,1,0,0,1,1,0,0,38,6,0,27,27,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 79,2988,4,99,2602,2602,0,2602,0,0,Polling Place,34,Yes,3 Neither difficult nor easy,3,1,4,15,8,3,Sequoya,No,0,0,0,0,1577,1380,22,2,1557,1550,7,5,0,0,0,0,2,0,0,2,2,0,0,12,0,0,11,11,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 71,1834,4,221,1472,1472,0,1472,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,0,1,1,10,4,10,Badger Rock,No,3,0,0,3,413,366,8,0,410,410,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,2,2,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 80,205,0,6,176,176,0,176,0,0,Polling Place,21,Yes,3 Neither difficult nor easy,0,2,3,5,3,8,Midvale,Yes,0,0,0,0,106,94,5,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 81,1918,5,58,1603,1603,0,1603,0,0,Polling Place,21,Yes,3 Neither difficult nor easy,0,2,3,5,8,3,Midvale,Yes,0,0,0,0,879,778,13,0,888,888,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,11,11,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 83,1698,4,40,1449,1449,0,1449,0,0,Polling Place,32,Yes,3 Neither difficult nor easy,0,0,4,24,3,1,Covenant,No,2,0,0,2,743,630,20,0,709,709,0,709,0,0,0,0,1,0,0,1,1,0,0,9,1,0,7,7,0,1
13251,DANE COUNTY,CITY OF MADISON,Ward 84,2324,11,205,1751,1751,0,1751,0,0,Polling Place,22,Yes,3 Neither difficult nor easy,2,3,8,6,2,1,Hill Farms,No,0,0,0,0,863,662,38,3,802,802,0,3,0,0,0,0,2,0,0,2,2,0,0,6,2,0,3,3,0,2
13251,DANE COUNTY,CITY OF MADISON,Ward 85,1856,7,72,1620,1620,0,1620,0,0,Polling Place,28,Yes,3 Neither difficult nor easy,2,0,0,4,10,12,Stephens,No,0,0,0,0,794,654,19,0,791,788,3,1,0,0,0,0,2,0,0,2,2,0,0,13,5,0,7,7,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 86,2389,39,170,1948,1948,0,1948,0,0,Polling Place,18,Yes,3 Neither difficult nor easy,2,0,2,6,4,4,Spring Harbor,No,1,0,0,1,810,668,23,2,806,804,2,3,0,0,0,0,5,0,0,5,5,0,0,16,0,0,15,15,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 87,2326,9,64,2014,2014,0,2014,0,0,Polling Place,26,Yes,3 Neither difficult nor easy,2,0,0,5,9,10,Crestwood,No,2,0,0,2,1213,1006,23,2,1194,1193,1,1,0,0,0,0,2,2,0,0,0,0,0,13,1,0,11,11,0,0
13251,DANE COUNTY,CITY OF MADISON,Ward 88,2251,2,94,1880,1880,0,1880,0,0,Polling Place,22,Yes,3 Neither difficult nor easy,0,1,1,3,11,6,Alicia Ashman,No,0,0,0,0,1074,893,29,2,1038,1037,1,4,0,0,0,0,3,0,0,3,3,0,0,6,2,0,2,2,0,1
13255,DANE COUNTY,CITY OF MIDDLETON,"Wards 1-4,9",3690,146,261,3072,3072,0,3072,0,0,Polling Place,31,Yes,1 Very difficult,3,1,1,5,15,6,st b's,Yes,0,0,0,0,1694,1470,15,1,1679,1678,1,3,0,0,0,0,5,0,0,5,5,0,0,10,1,0,9,9,0,0
13255,DANE COUNTY,CITY OF MIDDLETON,Wards 5-8,3355,112,249,2725,2725,0,2724,0,1,Polling Place,37,Yes,1 Very difficult,2,2,3,13,12,5,heritage,Yes,4,0,1,3,1477,1221,14,3,1463,1463,0,1,0,0,0,0,9,1,0,8,8,0,1,3,0,0,3,3,0,0
13255,DANE COUNTY,CITY OF MIDDLETON,Wards 14-18,3248,127,290,2705,2705,0,2705,0,0,Polling Place,37,Yes,1 Very difficult,4,0,0,0,15,18,st lukes,Yes,1,0,0,1,1399,1195,10,0,1389,1389,0,2,0,0,0,0,5,0,0,5,5,0,0,8,1,0,7,7,0,1
13255,DANE COUNTY,CITY OF MIDDLETON,Wards 19-20,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,1 Very difficult,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,DANE COUNTY,CITY OF MIDDLETON,Wards 10-13,4119,159,283,3540,3540,0,3540,0,0,Polling Place,47,Yes,1 Very difficult,4,0,0,3,19,21,courthouse,Yes,2,0,1,1,1897,1657,16,1,1881,1881,0,3,0,0,0,0,4,2,0,2,2,0,0,19,1,0,18,18,0,1
13258,DANE COUNTY,CITY OF MONONA,Ward 6-10,2919,74,244,2615,2615,0,2615,0,0,Polling Place,40,Yes,3 Neither difficult nor easy,0,0,0,5,16,19,Monona Community Center,No,2,0,0,2,949,711,5,2,947,947,0,1,0,0,0,0,1,0,0,1,1,0,0,6,1,0,5,5,0,1
13258,DANE COUNTY,CITY OF MONONA,Ward 1-5,3194,62,209,2914,2914,0,2913,0,1,Polling Place,37,Yes,3 Neither difficult nor easy,0,0,1,9,18,9,St. Stephen's Lutheran Ch,No,1,0,1,0,1036,927,5,2,1029,1029,0,2,0,0,0,0,4,0,0,4,4,0,0,7,1,0,6,6,0,1
13281,DANE COUNTY,CITY OF STOUGHTON,"Wards 3-4,12",2027,54,630,1664,1664,0,1664,0,0,Polling Place,32,Yes,1 Very difficult,4,0,2,20,4,2,Stoughton Fire Station,No,0,0,0,0,577,425,1,0,564,563,1,1,0,0,0,0,3,0,0,2,2,0,0,4,0,0,2,3,0,0
13281,DANE COUNTY,CITY OF STOUGHTON,Wards 10-11,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,1 Very difficult,4,0,2,20,4,2,Fire Station,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281,DANE COUNTY,CITY OF STOUGHTON,Wards 5-6,2050,57,418,1749,1749,0,1749,0,0,Polling Place,32,Yes,1 Very difficult,4,0,6,18,4,2,United Methodist Church,No,0,0,0,0,504,456,0,1,499,499,0,1,0,0,0,0,7,0,0,5,5,0,0,4,0,0,2,3,0,0
13281,DANE COUNTY,CITY OF STOUGHTON,Wards 7-8,2184,76,382,1876,1876,0,1876,0,0,Polling Place,32,Yes,1 Very difficult,4,0,2,20,4,2,Lakeview Church,No,0,0,0,0,733,581,0,2,715,713,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0
13281,DANE COUNTY,CITY OF STOUGHTON,Ward 9,1,0,0,0,0,0,0,0,0,Polling Place,0,Yes,1 Very difficult,4,0,2,5,6,2,Lakeview Church,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281,DANE COUNTY,CITY OF STOUGHTON,Wards 1-2,2116,55,358,1871,1871,0,1871,0,0,Polling Place,32,Yes,1 Very difficult,4,0,2,20,4,2,First Lutheran Church,No,0,0,0,0,603,503,1,0,593,594,1,1,1,1,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0
13282,DANE COUNTY,CITY OF SUN PRAIRIE,Wards 6-9,4881,205,437,4169,4169,0,4169,0,0,Polling Place,76,Yes,2 Somewhat difficult,19,2,7,18,1,14,Patrick Marsh MIddle Scho,No,1,0,1,0,2068,1846,16,0,2052,2052,2,0,0,0,0,0,4,1,0,3,3,0,0,8,0,0,8,8,0,0
13282,DANE COUNTY,CITY OF SUN PRAIRIE,Wards 10-14,4962,947,684,4169,4169,0,4169,0,0,Polling Place,19,Yes,2 Somewhat difficult,19,2,7,18,16,14,Sun Prairie Public Librar,Yes,5,0,1,4,1967,1748,17,1,1950,1950,3,1,0,0,0,0,8,3,0,5,5,0,0,0,0,0,0,0,0,0
13282,DANE COUNTY,CITY OF SUN PRAIRIE,Wards 1-5,5044,233,427,4249,4249,0,4249,0,0,Polling Place,75,Yes,2 Somewhat difficult,15,1,8,7,29,15,Colonial Club,No,2,2,0,2,2692,2352,14,0,2677,2677,1,4,0,0,0,0,12,3,0,8,8,0,1,8,0,0,8,8,0,0
13282,DANE COUNTY,CITY OF SUN PRAIRIE,Wards 15-19,4962,189,376,4245,4245,0,4245,0,0,Polling Place,76,Yes,2 Somewhat difficult,14,1,4,12,34,11,Westside Community Servic,No,0,1,0,1,2347,2149,21,1,2326,2326,0,1,0,0,0,0,12,2,0,10,10,0,0,3,1,0,2,2,0,0
13282,DANE COUNTY,CITY OF SUN PRAIRIE,Wards 20-21,0,0,0,0,0,0,0,0,0,Polling Place,0,Yes,4 Somewhat easy,0,0,0,0,0,0,Sun Prairie Public Librar,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286,DANE COUNTY,CITY OF VERONA,"Wards 1,5",1389,49,138,1271,1261,0,1261,0,0,Polling Place,46,Yes,2 Somewhat difficult,0,0,1,10,19,18,Public Library,Yes,0,0,0,0,647,591,4,1,638,636,2,2,0,0,0,0,2,1,0,1,1,0,0,4,1,0,3,3,0,0
13286,DANE COUNTY,CITY OF VERONA,Wards 2-4,2558,69,387,2204,2204,0,2204,0,0,Polling Place,46,Yes,2 Somewhat difficult,0,0,1,10,19,18,Public Library,Yes,0,0,0,0,1017,910,5,5,1004,1004,2,2,0,0,0,0,1,0,0,1,1,0,0,11,1,0,9,9,0,1
13286,DANE COUNTY,CITY OF VERONA,Wards 6-9,4351,211,1444,4008,4010,0,4008,0,0,Polling Place,46,Yes,2 Somewhat difficult,0,0,1,5,18,22,City Hall,No,0,0,0,0,2104,1835,7,4,2074,2073,0,0,0,0,0,0,2,0,0,2,2,0,0,10,1,0,7,7,0,0
