"","county","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","percentage_d_2008","percentage_r_2008","votes_d_2008","votes_r_2008","county_fips","percentage_d_2012","percentage_i_2012","percentage_r_2012","votes_d_2012","votes_i_2012","votes_r_2012","percentage_d_2016","percentage_i_2016","percentage_r_2016","votes_d_2016","votes_i_2016","votes_r_2016","inc_2013","inc_2014","inc_2015","inc_rank","pct_chg_2014","pct_chg_2015","pct_rank","state","name","labor_force","employed","unemp_level","unemp_rate","total_pop","pct_male","pct_female","pct_old","pct_latino","pct_white","pct_black","pct_no_hs","pct_some_hs","pct_hs","pct_some_college","pct_associates","pct_bachelors","pct_graduate","pct_hs_less","electronic","paper","electronic_2012","paper_2012","dem_votes_state","rep_votes_state","dem_votes_state_2012","rep_votes_state_2012","diff","diff_r","paper_ind","electronic_ind","no_paper_trail","has_electronic","swing_state_dummy","swing_state_dummy_exit_small","swing_state_dummy_fte","swing_state_dummy_exit_large","swing_state_dummy_onepct","swing_state_dummy_twopct","swing_state_dummy_threepct","swing_state_dummy_fourpct","swing_state_dummy_fivepct","swing_state_dummy_five_varied","non_swing_states","non_swing_states_dem","swing_states","temp","resid","mean_pop","elec_X_resid","sig","pred_diff_no_electronic","pred_votes_no_electronic","pred_votes_swing","X_Iswing_sta_2","X_Iswing_sta_3","X_Iswing_sta_4","X_Iswing_sta_5","X_Iswing_sta_6","X_Iswing_sta_7","X_Iswing_sta_8","X_Iswing_sta_9","X_Iswing_sta_10","X_Iswing_sta_11","X_Iswing_sta_12","X_IswiXelec_2","X_IswiXelec_3","X_IswiXelec_4","X_IswiXelec_5","X_IswiXelec_6","X_IswiXelec_7","X_IswiXelec_8","X_IswiXelec_9","X_IswiXelec_10","X_IswiXelec_11","X_IswiXelec_12","X_Istate_2","X_Istate_3","X_Istate_4","X_Istate_5","X_Istate_6","X_Istate_7","X_Istate_8","X_Istate_9","X_Istate_10","X_Istate_11","X_Istate_12","X_Istate_13","X_Istate_14","X_Istate_15","X_Istate_16","X_Istate_17","X_Istate_18","X_Istate_19","X_Istate_20","X_Istate_21","X_Istate_22","X_Istate_23","X_Istate_24","X_Istate_25","X_Istate_26","X_Istate_27","X_Istate_28","X_Istate_29","X_Istate_30","X_Istate_31","X_Istate_32","X_Istate_33","X_Istate_34","X_Istate_35","X_Istate_36","X_Istate_37","X_Istate_38","X_Istate_39","X_Istate_40","X_Istate_41","X_Istate_42","X_Istate_43","X_Istate_44","X_Istate_45","X_Istate_46","X_Istate_47","X_Istate_48","X_Istate_49","X_Istate_50","pred_diff_r_no_electronic","pred_votes_r_no_electronic","pred_votes_r_swing","dem_votes_state_no_electronic","rep_votes_state_no_electronic","unemp_test","inc_test","d_pct_no_elec","r_pct_no_elec","dem_pct_state","rep_pct_state","dem_win","dem_win_2012","dem_win_no_electronic","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010","muni.dense"
"1147","WOOD","TOWN OF ROCK WOOD","TOWN OF ROCK",83,20,3,133,239,34.7280334728033,8.36820083682008,1.25523012552301,55.6485355648536,1,96,0,0.186770428015564,0,0,0,514,0,"43433","86.83%","14,232","21,502",1978,"37,712",-7270,"-23.41%","9.13%","221.63%","-3.05%","37.74%","57.02%","5.25%","1.28%",0,0,1,"18,581","19,704","615","38,900","47.77%","50.65%","1.58%","1.27%",0,1,73608,57414,74749,22,95.5,0.7,402,93.3,53567,3847,18.8,10794,13.9,133.3,4.3,47685,94.2,56,43,21710,16581,55141,47.8,0.28,50.8,18546,106.2,19685,37.7,1.04,57,14232,395.6,21502,38637,40362,41883,40,4.5,3.8,24,"WI","Wood County, WI",34330,"     33,009 ",1321,3.8,74261,49.4,50.6,21.4,2.5,93.5,0.5,2.9,5.8,39.2,21.6,11.8,12.2,6.7,47.9,0,1,NA,NA,1382210,1409467,1613950,1408746,-10.1,6.200001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.077732,-1.022266,100005.8,NA,0,-10.0716,14236.04,4.042279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.2983,21459.36,-42.63936,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",4.54542018158232,5.85509839931589
"1148","RICHLAND","TOWN OF ROCKBRIDGE RICHLAND","TOWN OF ROCKBRIDGE",54,26,10,63,153,35.2941176470588,16.9934640522876,6.5359477124183,41.1764705882353,1,81,0.45679012345679,0.188811188811189,0.00932400932400932,0.0493827160493827,0,429,0,"9924","80.23%","3,577","4,021",364,"7,962",-444,"-28.01%","12.54%","222.12%","-8.01%","44.93%","50.50%","4.57%","0.27%",0,1,2,"4,969","3,573","113","8,655","57.41%","41.28%","1.31%","0.28%",1,2,17662,13688,18021,22.5,97.5,0.6,82,95.4,13058,630,15,2053,20.7,159,5.7,45271,30.7,60,39,5041,3298,55103,57.5,0.22,41.4,4964,19.4,3575,44.9,0.92,50.5,3577,72.8,4021,35440,37126,37838,58,4.8,1.9,64,"WI","Richland County, WI",9351,"      9,058 ",293,3.1,17842,50.5,49.5,23.4,2.2,95.5,0.5,4.1,6.3,40.8,22.1,10.1,10.2,6.5,51.2,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-12.6,9.099998,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-10.61721,-1.98279,100005.8,-35.3749,0,-9.844327,3675.57,98.57038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14.90314,3928.391,-92.60934,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.42426265459315,4.99174556856275
"1149","BROWN","TOWN OF ROCKLAND BROWN","TOWN OF ROCKLAND",307,58,13,196,574,53.4843205574913,10.1045296167247,2.26480836236934,34.1463414634146,0,187,0,0.160377358490566,0.00686106346483705,0.0053475935828877,0,1166,0.0053475935828877,"150152","84.91%","53,358","67,192",6947,"127,497",-13834,"-14.66%","3.63%","343.61%","-1.11%","41.85%","52.70%","5.45%","4.33%",0,0,1,"62,526","64,836","1,566","128,928","48.50%","50.29%","1.21%","4.20%",0,1,256670,194043,248007,24.4,89.3,2.5,4851,82.7,160473,33569,26.8,52003,4.8,33.1,2.7,53119,468.2,54,45,67269,55854,55009,48.6,0.2,50.4,62433,268.6,64738,41.9,1.1,52.7,53358,1389.4,67192,43861,45380,46584,10,3.5,2.7,52,"WI","Brown County, WI",141866,"    137,326 ",4540,3.2,252698,49.6,50.4,15.4,7.7,82.8,2.1,4,5.4,31.8,20,11.4,19.7,7.8,41.2,0,1,NA,NA,1382210,1409467,1613950,1408746,-6.699997,2.299999,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-5.4234,-1.276597,100005.8,NA,0,-6.671594,53373.16,15.15514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.898301,67058.76,-133.2445,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",6.14889555505681,21.7582833570588
"1150","MANITOWOC","TOWN OF ROCKLAND MANITOWOC","TOWN OF ROCKLAND",155,6,8,107,276,56.1594202898551,2.17391304347826,2.89855072463768,38.768115942029,0,69,0,0.119791666666667,0.00347222222222222,0.0289855072463768,0,576,0,"47634","83.95%","14,563","23,234",2194,"39,991",-8671,"-28.62%","7.54%","259.67%","-6.16%","36.42%","58.10%","5.49%","1.36%",0,0,2,"20,403","21,604","610","42,617","47.88%","50.69%","1.43%","1.39%",0,2,80160,63086,81442,21.3,94.8,0.7,442,91.8,57913,5173,18.7,11797,11.2,131.1,4.3,48881,138.3,53,46,22428,19234,55071,48,0.24,50.8,20382,105,21581,36.4,1.12,58.1,14563,438.8,23234,41415,43830,44803,17,5.8,2.2,59,"WI","Manitowoc County, WI",42738,"     41,179 ",1559,3.6,80805,49.7,50.3,21.8,3.3,92,0.5,3,6.7,40.2,20.5,10,13.9,5.6,49.9,0.0333333,0.9666666,NA,NA,1382210,1409467,1613950,1408746,-11.6,7.299999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.278474,-2.321525,100005.8,-187.58,0,-8.844327,14964.31,401.3085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13.90314,22698.89,-535.1121,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"ES&S Automark",0,1,0,NA,"ES&S Automark",0,"aNone",4.92942523867071,6.93100408410452
"1151","LANGLADE","TOWN OF ROLLING LANGLADE","TOWN OF ROLLING",185,24,13,211,433,42.7251732101617,5.54272517321016,3.00230946882217,48.729792147806,1,104,0.75,0.117647058823529,0.00226244343891403,0.0961538461538462,0,884,0,"11983","84.23%","3,260","6,436",397,"10,093",-3176,"-28.71%","10.66%","205.38%","-4.05%","32.30%","63.77%","3.93%","0.34%",0,0,2,"4,573","5,816","130","10,519","43.47%","55.29%","1.24%","0.34%",0,2,19410,15489,19977,20.2,96.3,0.7,108,94.9,14699,790,13.2,2045,18.6,135.6,6.6,42389,22.9,50,49,5182,5081,55067,43.6,0.18,55.4,4569,20.6,5810,32.3,0.78,63.8,3260,79.4,6436,36875,38677,39900,52,4.9,3.2,42,"WI","Langlade County, WI",9661,"      9,254 ",407,4.2,19706,50.4,49.6,25.4,1.9,95.1,0.6,3.4,8.5,44.1,21,9.6,9.3,4.2,56,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-11.3,8.399998,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-11.97428,0.674283,100005.8,13.28665,0,-8.544328,3349.835,89.8349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13.60314,6287.77,-148.2302,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.13113691056019,9.38887451003228
"1152","ADAMS","TOWN OF ROME ADAMS","TOWN OF ROME",330,107,13,386,836,39.4736842105263,12.799043062201,1.55502392344498,46.1722488038278,1,326,0,0.15710843373494,0.00240963855421687,0.0920245398773006,0,2075,0.00920245398773006,"11892","84.99%","3,780","5,983",344,"10,107",-2203,"-31.79%","28.83%","240.59%","-1.75%","37.40%","59.20%","3.40%","0.34%",0,1,2,"5,542","4,644","101","10,287","53.87%","45.14%","0.98%","0.34%",1,2,20215,17142,20875,15.2,94,3.2,549,90.7,15548,1594,12.1,2074,9.8,28.3,7.3,44897,32.3,58,40,5806,3974,55001,54,0.14,45.2,5537,16.6,4643,37.4,0.66,59.2,3780,68.8,5983,32649,33593,35222,70,2.9,4.8,5,"WI","Adams County, WI",8287,"      7,898 ",389,4.7,20604,53.9,46.1,30.9,3.8,90.7,3,3.2,10.3,42.7,22.8,8.4,8.2,4.4,56.2,0.2105263,0.7894737,NA,NA,1382210,1409467,1613950,1408746,-16.6,14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-13.28443,-3.315572,100005.8,-68.3101,0,-13.84433,3884.164,104.1644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-18.90314,5845.203,-137.797,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"Optech- Eagle","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",3.47506723022861,14.5959484637465
"1153","BURNETT","TOWN OF ROOSEVELT BURNETT","TOWN OF ROOSEVELT",17,4,3,27,51,33.3333333333333,7.84313725490196,5.88235294117647,52.9411764705882,1,18,1,0.15929203539823,0.0265486725663717,0,0,113,0,"10087","86.44%","2,948","5,412",359,"8,719",-2464,"-26.04%","18.95%","154.61%","0.48%","33.81%","62.07%","4.12%","0.30%",0,0,2,"3,986","4,550","141","8,677","45.94%","52.44%","1.62%","0.28%",0,2,15328,12477,15457,18.6,91.5,0.7,87,90.4,11279,1198,16.7,2084,9.4,129.1,5,39564,18.8,50,49,4337,4200,55013,46.1,0.26,52.6,3981,22.4,4541,33.8,0.82,62.1,2948,71.8,5412,35574,36466,38063,57,2.5,4.4,7,"WI","Burnett County, WI",7107,"      6,778 ",329,4.6,15387,51,49,30,1.4,90.7,0.6,2.1,7.2,40.7,23.2,10,11.5,5.3,50,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-12.3,9.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-11.45043,-0.8495731,100005.8,-13.07163,0,-9.544328,3029.237,81.23721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14.60314,5287.354,-124.6461,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",2.9338568698359,1.32880514677092
"1154","TAYLOR","TOWN OF ROOSEVELT TAYLOR","TOWN OF ROOSEVELT",34,4,4,38,80,42.5,5,5,47.5,1,21,0.952380952380952,0.0976744186046512,0,0,0,215,0,"10989","85.69%","2,398","6,589",430,"9,417",-4191,"-36.27%","17.64%","190.54%","-1.00%","25.46%","69.97%","4.57%","0.32%",0,0,2,"3,763","5,601","148","9,512","39.56%","58.88%","1.56%","0.31%",0,2,20540,15651,20689,23.8,98.1,0.4,63,96.7,15135,516,13.6,2129,29.3,241.8,6.4,44869,21.2,49,49,4563,4586,55119,39.6,0.28,59,3761,25.6,5597,25.5,0.92,70,2398,86,6589,33690,35249,35931,69,4.6,1.9,63,"WI","Taylor County, WI",10992,"     10,658 ",334,3,20596,51.2,48.8,20.9,1.7,96.9,0.4,5.2,7.3,46.7,18.8,8.3,9.4,4.3,59.2,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-14.1,11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-12.47355,-1.626453,100005.8,-33.4965,0,-11.34433,2464.081,66.08101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-16.40314,6437.246,-151.754,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"ES&S iVotronic",1,0,0,"ES&S iVotronic",NA,1,"ES&S iVotronic",3.05400118167797,2.34410441982585
"1155","WAUSHARA","TOWN OF ROSE WAUSHARA","TOWN OF ROSE",65,12,7,73,157,41.4012738853503,7.64331210191083,4.45859872611465,46.4968152866242,1,72,0.833333333333333,0.189473684210526,0.00526315789473684,0.152777777777778,0,380,0,"13715","87.21%","3,802","7,669",490,"11,961",-3867,"-28.73%","16.87%","224.50%","-0.72%","31.79%","64.12%","4.10%","0.41%",0,0,2,"5,335","6,562","151","12,048","44.28%","54.47%","1.25%","0.39%",0,2,24178,19584,24496,19,95.6,2.1,411,90,17626,1958,14.3,2801,9,42.9,6,43070,39.1,50,49,5868,5770,55137,44.4,0.2,54.6,5330,25.8,6558,31.8,0.84,64.1,3802,98,7669,36023,37306,38620,54,3.6,3.5,30,"WI","Waushara County, WI",11540,"     11,079 ",461,4,24409,52.5,47.5,25.7,6,90.3,1.9,4.3,9.2,40.8,22.7,7.7,10.4,4.8,54.3,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-12.6,9.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-11.39198,-1.208024,100005.8,-29.48496,0,-9.844331,3906.771,104.7706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14.90314,7492.372,-176.628,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.66612246699132,4.49535815334873
"1156","FOND DU LAC","TOWN OF ROSENDALE FOND DU LAC","TOWN OF ROSENDALE",132,17,2,66,217,60.8294930875576,7.83410138248848,0.921658986175115,30.4147465437788,0,70,0,0.155555555555556,0.00222222222222222,0.0142857142857143,0,450,0.0142857142857143,"59492","85.88%","17,391","31,044",2659,"51,094",-13653,"-22.29%","2.27%","298.05%","-4.32%","34.04%","60.76%","5.20%","1.74%",0,0,1,"22,379","30,355","668","53,402","41.91%","56.84%","1.25%","1.74%",0,2,101759,79474,101633,21.9,95.4,1.5,1192,91.1,72401,7073,20,15895,10.2,60.7,4,53820,141.2,45,54,23463,28164,55039,42,0.22,56.9,22356,117.4,30329,34,1.04,60.8,17391,531.8,31044,40288,42360,43764,23,5.1,3.3,38,"WI","Fond du Lac County, WI",58071,"     56,395 ",1676,2.9,101709,49,51,19.4,4.6,91.4,1.1,3.4,6.1,38.5,20.4,10.7,14.3,6.6,48,0,1,NA,NA,1382210,1409467,1613950,1408746,-8,3.899998,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-8.248439,0.2484388,100005.8,NA,0,-7.971597,17395.94,4.939521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.198304,30982.44,-61.56155,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"Dominion ImageCast Evolution","Dominion ImageCast Evolution",0,1,1,NA,"Dominion ImageCast Evolution",0,"aNone",4.95017732505914,5.1799579898777
"1157","FOREST","TOWN OF ROSS FOREST","TOWN OF ROSS",12,2,3,25,42,28.5714285714286,4.76190476190476,7.14285714285714,59.5238095238095,1,14,1,0.153846153846154,0,0,0,91,0,"5730","78.66%","1,583","2,787",137,"4,507",-1204,"-34.72%","28.31%","168.63%","-3.03%","35.12%","61.84%","3.04%","0.15%",0,1,2,"2,425","2,172","51","4,648","52.17%","46.73%","1.10%","0.15%",1,2,9127,7238,9304,20.7,81.7,1,72,80.9,5855,1382,12.2,883,4.2,80.9,7.2,39963,9.2,57,42,2673,1963,55041,52.1,0.2,46.8,2421,10,2172,35.1,0.6,61.8,1583,27.4,2787,31805,33371,34520,71,4.9,3.4,34,"WI","Forest County, WI",4022,"      3,828 ",194,4.8,9198,50.9,49.1,25.5,1.8,81.3,1,4.1,9.6,40.9,23,8.3,9.1,5.1,54.6,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-17,15,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-11.98704,-5.012962,100005.8,-46.10657,0,-14.24433,1626.622,43.62228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-19.30314,2722.812,-64.18858,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",2.21920348405499,0.888733146276457
"1158","SAWYER","TOWN OF ROUND LAKE SAWYER","TOWN OF ROUND LAKE",105,42,3,168,318,33.0188679245283,13.2075471698113,0.943396226415094,52.8301886792453,1,238,0.735294117647059,0.305519897304236,0.0166880616174583,0,0,779,0.00840336134453781,"10872","71.44%","2,846","4,625",296,"7,767",-1779,"-36.56%","4.12%","205.15%","-13.94%","36.64%","59.55%","3.81%","0.26%",0,1,2,"4,486","4,442","97","9,025","49.71%","49.22%","1.07%","0.29%",1,2,16437,13117,16557,20.2,78.8,0.6,79,77.6,10179,2938,22,2886,3.5,129.3,3.5,39904,13.2,53,46,4765,4199,55113,49.8,0.18,49.3,4482,17,4436,36.6,0.74,59.5,2846,59.2,4625,38775,39626,40778,47,2.2,2.9,47,"WI","Sawyer County, WI",7991,"      7,636 ",355,4.4,16516,50.6,49.4,28,1.9,78,0.7,2.1,8,33.1,23.5,11.3,14.1,8,43.2,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-13.2,10.2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.001307,-4.198694,100005.8,-69.34163,0,-10.44433,2924.427,78.42641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-15.50314,4518.479,-106.5203,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",2.58021682959233,2.72982806812824
"1159","DANE","TOWN OF ROXBURY DANE","TOWN OF ROXBURY",170,93,14,110,387,43.9276485788114,24.031007751938,3.61757105943152,28.4237726098191,0,226,0,0.191850594227504,0.0144312393887946,0,0,1178,0,"378210","80.57%","217,506","71,270",15953,"304,729",146236,"0.66%","-14.79%","257.21%","0.18%","71.38%","23.39%","5.24%","10.35%",1,0,1,"216,071","83,644","4,466","304,181","71.03%","27.50%","1.47%","9.91%",1,1,516284,406832,488073,21.2,86.4,5.4,21969,81.1,329941,76891,46.6,189584,4.3,15,1.1,61721,407.7,73,26,205984,73065,55025,71.1,0.26,27.6,215389,799.4,83459,71.4,1.06,23.4,217506,3190.6,71270,49883,51545,53705,4,3.3,4.2,11,"WI","Dane County, WI",316769,"    308,229 ",8540,2.7,502984,49.5,50.5,14.3,6.1,81.2,5,2,3.1,19.4,18.4,9.6,28.1,19.4,24.5,0,1,NA,NA,1382210,1409467,1613950,1408746,0.3000031,-4.200001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-0.6673267,0.9673298,100005.8,NA,0,0.3284058,217567.8,61.77767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1016989,71128.67,-141.3314,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",6.01053160982521,13.1580789800967
