"","hindi","county","municipality","reporting_unit","registrants","late_registrants","election_day_registrants","total_ballots","total_voters","paper_ballots","optical_scan_ballots","dre","auto_mark","ballots_counted_at","total_election_inspectors","split_shifts","difficulty_obtaining","x16_17","x18_25","x26_40","x41_60","x61_70","x71","polling_place_name","shared","provisional_identification","provisional_no_dl","counted","rejected","absentee_issued","absentee_in_person","absentee_not_returned","absentee_undeliverable","received_by_election_day","counted_2","rejected2","late_received_after_the_election","fwab_received","fwab_counted","fwab_rejected","fwab_late","military_issued","military_sent_but_not_returned","military_undeliverable","military_received_by_election_day","military_counted","military_rejected","military_late","overseas_issued","overseas_sent_but_not_returned","overseas_undeliverable","overseas_received_by_election_day","overseas_counted","overseas_rejected","overseas_late","muni_county","reporting_unit_orig"
"413",11171,"COLUMBIA","VILLAGE OF PARDEEVILLE","VILLAGE-OF-PARDEEVILLE-WARD-1-3-COLUMBIA","1,233",20,"429","1,032","1,032","1,032","0","0","0","Polling Place",9,"No","2 Somewhat difficult",0,0,0,1,6,2,"PARDEEVILLE VILLAGE HALL","No",0,0,0,0,"126","110",1,0,"126","126",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"VILLAGE OF PARDEEVILLE COLUMBIA","VILLAGE OF PARDEEVILLE WARD 1-3 COLUMBIA"
"414",11172,"COLUMBIA","VILLAGE OF POYNETTE","VILLAGE-OF-POYNETTE-WARD-1-4-COLUMBIA","1,514",12,"141","1,243","1,243","1,243","0","0","0","Polling Place",14,"Yes","3 Neither difficult nor easy",0,0,0,8,6,0,"Village of Poynette Munic","No",0,0,0,0,"344","289",1,0,"343","341",2,0,0,0,0,0,4,2,0,2,2,0,0,1,0,0,1,1,0,0,"VILLAGE OF POYNETTE COLUMBIA","VILLAGE OF POYNETTE WARD 1-4 COLUMBIA"
"415",11176,"COLUMBIA","VILLAGE OF RANDOLPH","VILLAGE-OF-R-OLPH-WARD-3-COLUMBIA","273",2,"20","239","239","0","183","56","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,1,2,4,"Randolph Village Hall","Yes",0,0,0,0,"27","23",0,0,"27","27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF RANDOLPH COLUMBIA","VILLAGE OF RANDOLPH WARD 3 COLUMBIA"
"416",11177,"COLUMBIA","VILLAGE OF RIO","VILLAGE-OF-RIO-WARD-1-2-COLUMBIA","688",14,"60","559","559","0","559","0","0","Polling Place",4,"Yes","2 Somewhat difficult",0,0,2,0,0,2,"Rio Village Hall","Yes",0,0,0,0,"61","33",1,0,"59","58",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF RIO COLUMBIA","VILLAGE OF RIO WARD 1-2 COLUMBIA"
"417",11191,"COLUMBIA","VILLAGE OF WYOCENA","VILLAGE-OF-WYOCENA-WARD-1-COLUMBIA","403",3,"33","337","337","0","337","0","0","Polling Place with Central Count Absentee",6,"Yes","2 Somewhat difficult",0,0,1,0,1,4,"Wyocena Community Center","No",0,0,0,0,"40","36",0,0,"40","40",0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,"VILLAGE OF WYOCENA COLUMBIA","VILLAGE OF WYOCENA WARD 1 COLUMBIA"
"418",11211,"COLUMBIA","CITY OF COLUMBUS","CITY-OF-COLUMBUS-WARD-10-COLUMBIA","0",0,"0","0","0","0","0","0","0","Polling Place",0,"No","3 Neither difficult nor easy",0,0,0,0,0,0,"0","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF COLUMBUS COLUMBIA","CITY OF COLUMBUS WARD 10 COLUMBIA"
"419",11211,"COLUMBIA","CITY OF COLUMBUS","CITY-OF-COLUMBUS-WARD-1-8-COLUMBIA","3,192",92,"344","2,727","2,727","0","2,726","0","1","Polling Place",26,"No","3 Neither difficult nor easy",1,1,1,1,8,14,"Columbus Senior Center","No",0,0,0,0,"656","538",10,0,"646","646",0,0,0,0,0,0,7,0,0,6,6,0,1,5,1,0,3,3,0,1,"CITY OF COLUMBUS COLUMBIA","CITY OF COLUMBUS WARDS 1-8 COLUMBIA"
"420",11246,"COLUMBIA","CITY OF LODI","CITY-OF-LODI-WARD-1-6-COLUMBIA","1,988",57,"168","1,772","1,772","0","1,772","0","0","Polling Place",17,"Yes","3 Neither difficult nor easy",0,0,0,5,12,0,"Lodi City Hall","No",0,0,0,0,"582","512",2,0,"580","580",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,"CITY OF LODI COLUMBIA","CITY OF LODI WARDS 1-6 COLUMBIA"
"421",11271,"COLUMBIA","CITY OF PORTAGE","CITY-OF-PORTAGE-WARD-1-9-10-COLUMBIA","1,629",53,"160","1,385","1,385","0","1,385","0","0","Polling Place",7,"No","2 Somewhat difficult",0,0,0,2,2,3,"City of Portage Municipal","Yes",0,0,0,0,"601","495",0,2,"599","598",1,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1,1,0,0,"CITY OF PORTAGE COLUMBIA","CITY OF PORTAGE WARDS 1,9-10 COLUMBIA"
"422",11271,"COLUMBIA","CITY OF PORTAGE","CITY-OF-PORTAGE-WARD-2-3-5-COLUMBIA","1,602",45,"218","1,347","1,347","0","1,347","0","0","Polling Place",7,"No","2 Somewhat difficult",0,0,0,2,1,4,"City of Portage","Yes",1,0,0,1,"457","409",1,2,"454","453",1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,2,0,0,"CITY OF PORTAGE COLUMBIA","CITY OF PORTAGE WARDS 2-3,5 COLUMBIA"
"423",11271,"COLUMBIA","CITY OF PORTAGE","CITY-OF-PORTAGE-WARD-4-6-8-COLUMBIA","1,692",71,"163","1,353","1,353","0","1,353","0","0","Polling Place",7,"No","2 Somewhat difficult",0,0,0,2,4,1,"City of Portage","Yes",2,0,0,2,"542","409",7,4,"530","529",1,1,0,0,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0,"CITY OF PORTAGE COLUMBIA","CITY OF PORTAGE WARDS 4,6-8 COLUMBIA"
"424",11291,"COLUMBIA","CITY OF WISCONSIN DELLS","CITY-OF-WISCONSIN-DELLS-WARD-1-3-6-COLUMBIA","1,369",8,"130","1,124","1,123","0","1,123","0","0","Polling Place",9,"No","3 Neither difficult nor easy",0,0,0,1,5,3,"WI Dells Municipal Bldg","No",0,0,0,0,"238","181",6,0,"232","232",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF WISCONSIN DELLS COLUMBIA","CITY OF WISCONSIN DELLS WARDS 1-3,6 COLUMBIA"
"425",11291,"COLUMBIA","CITY OF WISCONSIN DELLS","CITY-OF-WISCONSIN-DELLS-WARD-11-COLUMBIA","0",0,"0","0","0","0","0","0","0","Polling Place",9,"No","3 Neither difficult nor easy",0,0,0,1,5,3,"WI Dells Municipal Bldg","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF WISCONSIN DELLS COLUMBIA","CITY OF WISCONSIN DELLS WARD 11 COLUMBIA"
"426",12002,"CRAWFORD","TOWN OF BRIDGEPORT","TOWN-OF-BRIDGEPORT-WARD-1-CRAWFORD","680",15,"47","553","554","49","0","504","0","Polling Place",4,"Yes","3 Neither difficult nor easy",0,0,0,0,2,2,"Town Hall","No",0,0,0,0,"44","36",0,0,"44","44",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF BRIDGEPORT CRAWFORD","TOWN OF BRIDGEPORT WARD 1 CRAWFORD"
"427",12004,"CRAWFORD","TOWN OF CLAYTON","TOWN-OF-CLAYTON-WARD-1-3-CRAWFORD","542",3,"52","469","469","135","0","334","0","Polling Place",10,"Yes","5 Very easy",0,0,0,2,5,3,"Town Hall","No",0,0,0,0,"30","8",1,0,"29","29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF CLAYTON CRAWFORD","TOWN OF CLAYTON WARDS 1-3 CRAWFORD"
"428",12006,"CRAWFORD","TOWN OF EASTMAN","TOWN-OF-EASTMAN-WARD-1-2-CRAWFORD","458",0,"37","406","406","72","0","334","0","Polling Place",6,"Yes","4 Somewhat easy",0,0,0,0,3,3,"Community Bldg","Yes",0,0,0,0,"36","26",1,0,"32","32",2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"TOWN OF EASTMAN CRAWFORD","TOWN OF EASTMAN WARDS 1-2 CRAWFORD"
"429",12008,"CRAWFORD","TOWN OF FREEMAN","TOWN-OF-FREEMAN-WARD-1-CRAWFORD","453",4,"48","426","426","127","0","299","0","Polling Place",5,"Yes","3 Neither difficult nor easy",0,0,0,3,2,0,"Town Hall","No",0,0,0,0,"46","13",0,0,"44","44",2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF FREEMAN CRAWFORD","TOWN OF FREEMAN WARD 1 CRAWFORD"
"430",12010,"CRAWFORD","TOWN OF HANEY","TOWN-OF-HANEY-WARD-1-CRAWFORD","195",1,"12","169","169","46","0","123","0","Polling Place",4,"Yes","3 Neither difficult nor easy",0,0,0,1,0,3,"Town Hall","No",0,0,0,0,"22","9",0,0,"21","21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF HANEY CRAWFORD","TOWN OF HANEY WARD 1 CRAWFORD"
"431",12012,"CRAWFORD","TOWN OF MARIETTA","TOWN-OF-MARIETTA-WARD-1-CRAWFORD","310",1,"23","266","266","109","0","157","0","Polling Place",6,"Yes","3 Neither difficult nor easy",0,0,0,1,5,0,"Town Hall","No",0,0,0,0,"12","7",0,0,"12","0",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF MARIETTA CRAWFORD","TOWN OF MARIETTA WARD 1 CRAWFORD"
"432",12014,"CRAWFORD","TOWN OF PRAIRIE DU CHIEN","TOWN-OF-PRAIRIE-DU-CHIEN-WARD-1-2-CRAWFORD","541",3,"70","486","486","225","0","261","0","Polling Place",6,"Yes","3 Neither difficult nor easy",0,0,0,2,2,2,"Town Hall","No",0,0,0,0,"61","40",3,0,"58","58",1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,"TOWN OF PRAIRIE DU CHIEN CRAWFORD","TOWN OF PRAIRIE DU CHIEN WARDS 1-2 CRAWFORD"
"433",12016,"CRAWFORD","TOWN OF SCOTT","TOWN-OF-SCOTT-WARD-1-CRAWFORD","281",1,"12","242","242","97","0","145","0","Polling Place",4,"Yes","4 Somewhat easy",0,0,0,0,3,1,"Church","No",0,0,0,0,"18","11",0,0,"18","18",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF SCOTT CRAWFORD","TOWN OF SCOTT WARD 1 CRAWFORD"
"434",12018,"CRAWFORD","TOWN OF SENECA","TOWN-OF-SENECA-WARD-1-CRAWFORD","535",4,"39","464","464","254","0","210","0","Polling Place",8,"Yes","2 Somewhat difficult",0,0,0,0,3,5,"Town Hall","No",0,0,0,0,"34","13",3,0,"30","30",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF SENECA CRAWFORD","TOWN OF SENECA WARD 1 CRAWFORD"
"435",12020,"CRAWFORD","TOWN OF UTICA","TOWN-OF-UTICA-WARD-1-CRAWFORD","399",3,"31","346","346","69","0","277","0","Polling Place",5,"No","4 Somewhat easy",0,0,0,1,0,4,"t","No",0,0,0,0,"30","15",3,0,"27","27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF UTICA CRAWFORD","TOWN OF UTICA WARD 1 CRAWFORD"
"436",12022,"CRAWFORD","TOWN OF WAUZEKA","TOWN-OF-WAUZEKA-WARD-1-2-CRAWFORD","256",2,"20","207","207","35","0","172","0","Polling Place",3,"No","3 Neither difficult nor easy",0,0,0,1,0,2,"Town Hall","No",0,0,0,0,"14","13",0,0,"14","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF WAUZEKA CRAWFORD","TOWN OF WAUZEKA WARDS 1-2 CRAWFORD"
"437",12106,"CRAWFORD","VILLAGE OF BELL CENTER","VILLAGE-OF-BELL-CENTER-WARD-1-CRAWFORD","56",0,"0","46","46","9","0","37","0","Polling Place",3,"No","5 Very easy",0,0,1,1,1,0,"Village Hall","No",0,0,0,0,"3","2",0,0,"3","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF BELL CENTER CRAWFORD","VILLAGE OF BELL CENTER WARD 1 CRAWFORD"
"438",12116,"CRAWFORD","VILLAGE OF DE SOTO","VILLAGE-OF-DE-SOTO-WARD-2-CRAWFORD","49",0,"11","49","49","2","0","47","0","Polling Place",5,"No","2 Somewhat difficult",0,0,0,0,2,3,"De Soto Village Hall","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF DE SOTO CRAWFORD","VILLAGE OF DE SOTO WARD 2 CRAWFORD"
"439",12121,"CRAWFORD","VILLAGE OF EASTMAN","VILLAGE-OF-EASTMAN-WARD-1-CRAWFORD","217",0,"28","181","181","32","0","149","0","Polling Place",3,"No","5 Very easy",0,0,0,0,1,2,"Village Hall","Yes",0,0,0,0,"10","6",0,0,"10","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF EASTMAN CRAWFORD","VILLAGE OF EASTMAN WARD 1 CRAWFORD"
"440",12126,"CRAWFORD","VILLAGE OF FERRYVILLE","VILLAGE-OF-FERRYVILLE-WARD-1-CRAWFORD","130",0,"12","126","126","14","0","112","0","Polling Place",6,"Yes","2 Somewhat difficult",0,0,0,0,4,2,"Village Hall","No",0,0,0,0,"13","0",1,0,"12","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF FERRYVILLE CRAWFORD","VILLAGE OF FERRYVILLE WARD 1 CRAWFORD"
"441",12131,"CRAWFORD","VILLAGE OF GAYS MILLS","VILLAGE-OF-GAYS-MILLS-WARD-1-CRAWFORD","313",4,"15","230","230","82","0","148","0","Polling Place",6,"Yes","3 Neither difficult nor easy",0,0,0,0,4,2,"Village Hall","No",0,0,0,0,"36","17",0,0,"36","36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF GAYS MILLS CRAWFORD","VILLAGE OF GAYS MILLS WARD 1 CRAWFORD"
"442",12146,"CRAWFORD","VILLAGE OF LYNXVILLE","VILLAGE-OF-LYNXVILLE-WARD-1-CRAWFORD","81",1,"9","71","71","15","0","56","0","Polling Place",3,"No","5 Very easy",0,0,0,0,1,2,"Village Hall","No",0,0,0,0,"3","3",0,0,"3","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF LYNXVILLE CRAWFORD","VILLAGE OF LYNXVILLE WARD 1 CRAWFORD"
"443",12151,"CRAWFORD","VILLAGE OF MT. STERLING","VILLAGE-OF-MT.-STERLING-WARD-1-CRAWFORD","101",0,"13","88","88","4","0","84","0","Polling Place",4,"Yes","4 Somewhat easy",0,0,0,0,3,1,"Village Hall","No",0,0,0,0,"2","2",0,0,"2","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF MT. STERLING CRAWFORD","VILLAGE OF MT. STERLING WARD 1 CRAWFORD"
"444",12181,"CRAWFORD","VILLAGE OF SOLDIERS GROVE","VILLAGE-OF-SOLDIERS-GROVE-WARD-1-CRAWFORD","287",3,"49","251","251","115","0","136","0","Polling Place",3,"No","5 Very easy",0,0,0,1,2,0,"Village Hall","No",0,0,0,0,"22","14",1,0,"21","21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF SOLDIERS GROVE CRAWFORD","VILLAGE OF SOLDIERS GROVE WARD 1 CRAWFORD"
"445",12182,"CRAWFORD","VILLAGE OF STEUBEN","VILLAGE-OF-STEUBEN-WARD-1-CRAWFORD","68",0,"9","52","52","6","0","46","0","Polling Place",4,"Yes","3 Neither difficult nor easy",0,0,0,1,1,2,"Village Hall","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF STEUBEN CRAWFORD","VILLAGE OF STEUBEN WARD 1 CRAWFORD"
"446",12191,"CRAWFORD","VILLAGE OF WAUZEKA","VILLAGE-OF-WAUZEKA-WARD-1-CRAWFORD","338",9,"42","290","290","63","0","227","0","Polling Place",5,"Yes","3 Neither difficult nor easy",0,0,0,1,2,2,"Village Hall","No",0,0,0,0,"14","14",0,0,"14","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF WAUZEKA CRAWFORD","VILLAGE OF WAUZEKA WARD 1 CRAWFORD"
"447",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-2-7-CRAWFORD","544",9,"48","453","453","129","0","324","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,1,6,"City Hall","Yes",0,0,0,0,"103","78",0,0,"103","0",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARDS 2,7 CRAWFORD"
"448",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-3-CRAWFORD","428",8,"48","331","331","78","0","253","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,3,4,"City Hall","Yes",0,0,0,0,"63","52",1,1,"61","61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARD 3 CRAWFORD"
"449",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-1-CRAWFORD","482",5,"51","399","399","95","0","304","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,2,5,"Bluffhaven","Yes",0,0,0,0,"81","61",0,1,"80","79",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARD 1 CRAWFORD"
"450",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-4-CRAWFORD","452",6,"40","377","377","91","0","286","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,0,7,"National Guard Armory","Yes",0,0,0,0,"52","41",0,0,"52","52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARD 4 CRAWFORD"
"451",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-5-CRAWFORD","486",8,"45","419","419","117","0","302","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,2,5,"National Guard Armory","Yes",0,0,0,0,"87","68",1,0,"86","86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARD 5 CRAWFORD"
"452",12271,"CRAWFORD","CITY OF PRAIRIE DU CHIEN","CITY-OF-PRAIRIE-DU-CHIEN-WARD-6-CRAWFORD","513",11,"44","441","440","138","0","303","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,3,4,"Bluffhaven","Yes",0,0,0,0,"130","90",2,0,"128","128",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"CITY OF PRAIRIE DU CHIEN CRAWFORD","CITY OF PRAIRIE DU CHIEN WARD 6 CRAWFORD"
"453",13002,"DANE","TOWN OF ALBION","TOWN-OF-ALBION-WARD-1-2-DANE","1,290",17,"127","1,141","1,141","0","1,141","0","0","Central Count",9,"Yes","2 Somewhat difficult",0,0,2,2,5,0,"Albion Town Hall","No",0,0,0,0,"158","147",0,0,"158","158",0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF ALBION DANE","TOWN OF ALBION WARDS 1-2 DANE"
"454",13004,"DANE","TOWN OF BERRY","TOWN-OF-BERRY-WARD-1-2-DANE","839",7,"41","761","761","0","761","0","0","Polling Place",12,"Yes","4 Somewhat easy",0,0,0,2,4,6,"Town Hall","No",0,0,0,0,"111","96",0,0,"111","111",0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,"TOWN OF BERRY DANE","TOWN OF BERRY WARDS 1-2 DANE"
"455",13006,"DANE","TOWN OF BLACK EARTH","TOWN-OF-BLACK-EARTH-WARD-1-DANE","371",3,"18","332","332","332","0","0","0","Polling Place",9,"Yes","5 Very easy",0,0,0,2,4,3,"Black Earth Village Hall","Yes",0,0,0,0,"46","21",1,1,"45","45",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF BLACK EARTH DANE","TOWN OF BLACK EARTH WARD 1 DANE"
"456",13008,"DANE","TOWN OF BLOOMING GROVE","TOWN-OF-BLOOMING-GROVE-WARD-1-3-DANE","1,219",16,"91","1,028","1,028","1","1,027","0","0","Polling Place",12,"Yes","4 Somewhat easy",0,0,0,4,5,3,"Blooming Grove Town Hall","No",1,0,1,0,"255","219",0,1,"253","253",0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF BLOOMING GROVE DANE","TOWN OF BLOOMING GROVE WARDS 1-3 DANE"
"457",13010,"DANE","TOWN OF BLUE MOUNDS","TOWN-OF-BLUE-MOUNDS-WARD-1-DANE","681",7,"40","604","604","0","604","0","0","Polling Place",18,"Yes","4 Somewhat easy",3,0,0,1,10,4,"Town Hall","No",0,0,0,0,"174","140",2,1,"171","171",1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,"TOWN OF BLUE MOUNDS DANE","TOWN OF BLUE MOUNDS WARD 1 DANE"
"458",13012,"DANE","TOWN OF BRISTOL","TOWN-OF-BRISTOL-WARD-1-4-DANE","2,727",64,"182","2,429","2,429","0","2,426","0","3","Polling Place",11,"No","4 Somewhat easy",0,0,0,1,8,2,"Bristol Town Hall","No",0,0,0,0,"717","658",8,0,"51","51",0,0,0,0,0,0,7,3,0,4,4,0,0,2,0,0,2,2,0,0,"TOWN OF BRISTOL DANE","TOWN OF BRISTOL WARD 1-4 DANE"
"459",13014,"DANE","TOWN OF BURKE","TOWN-OF-BURKE-WARD-1-4-DANE","2,200",48,"117","1,958","1,959","0","1,958","0","0","Polling Place",18,"Yes","2 Somewhat difficult",0,0,0,0,14,4,"Town Hall","No",0,0,0,0,"551","502",3,0,"547","547",0,1,0,0,0,0,7,0,0,6,6,0,1,0,0,0,0,0,0,0,"TOWN OF BURKE DANE","TOWN OF BURKE WARDS 1-4 DANE"
"460",13016,"DANE","TOWN OF CHRISTIANA","TOWN-OF-CHRISTIANA-WARD-1-2-DANE","839",6,"63","729","729","729","729","0","0","Polling Place with Central Count Absentee",9,"Yes","2 Somewhat difficult",0,0,0,1,4,4,"CHRISTIANA TOWN HALL","No",0,0,0,0,"107","99",0,0,"8","8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF CHRISTIANA DANE","TOWN OF CHRISTIANA WARD 1-2 DANE"
"461",13018,"DANE","TOWN OF COTTAGE GROVE","TOWN-OF-COTTAGE-GROVE-WARD-3-6-DANE","1,032",16,"45","909","907","0","909","0","0","Polling Place",30,"Yes","2 Somewhat difficult",0,0,0,6,18,6,"Town Hall","Yes",0,1,1,0,"377","331",5,0,"372","372",0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF COTTAGE GROVE DANE","TOWN OF COTTAGE GROVE WARDS 3,6 DANE"
"462",13018,"DANE","TOWN OF COTTAGE GROVE","TOWN-OF-COTTAGE-GROVE-WARD-1-2-4-5-7-DANE","1,726",24,"101","1,540","1,543","0","1,540","0","0","Polling Place",30,"Yes","2 Somewhat difficult",0,0,0,6,18,6,"Town Hall","Yes",0,0,0,0,"605","521",5,0,"600","600",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,"TOWN OF COTTAGE GROVE DANE","TOWN OF COTTAGE GROVE WARDS 1-2,4-5,7 DANE"
"463",13020,"DANE","TOWN OF CROSS PLAINS","TOWN-OF-CROSS-PLAINS-WARD-3-DANE","0",0,"0","0","0","0","0","0","0","Polling Place",0,"No","1 Very difficult",0,0,0,0,0,0,"0","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF CROSS PLAINS DANE","TOWN OF CROSS PLAINS WARD 3 DANE"
"464",13020,"DANE","TOWN OF CROSS PLAINS","TOWN-OF-CROSS-PLAINS-WARD-1-2-DANE","1,087",12,"63","966","966","0","966","0","1","Polling Place",16,"Yes","2 Somewhat difficult",0,0,1,4,2,9,"Kalscheur Park","No",0,0,0,0,"140","105",0,2,"138","137",1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF CROSS PLAINS DANE","TOWN OF CROSS PLAINS WARD 1-2 DANE"
"465",13022,"DANE","TOWN OF DANE","TOWN-OF-DANE-WARD-1-DANE","609",6,"43","543","543","0","543","0","0","Polling Place",10,"Yes","4 Somewhat easy",0,0,0,0,5,5,"Town of Dane Hall","No",1,0,0,1,"27","20",0,0,"27","26",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF DANE DANE","TOWN OF DANE WARD 1 DANE"
"466",13024,"DANE","TOWN OF DEERFIELD","TOWN-OF-DEERFIELD-WARD-1-2-DANE","1,038",8,"73","910","910","0","910","0","0","Polling Place",8,"Yes","4 Somewhat easy",0,0,0,6,1,1,"St Pauls Ed Ctr","No",0,0,0,0,"83","55",3,0,"84","84",0,0,0,0,0,0,4,2,0,2,2,0,0,1,1,0,0,0,0,0,"TOWN OF DEERFIELD DANE","TOWN OF DEERFIELD WARD 1-2 DANE"
"467",13026,"DANE","TOWN OF DUNKIRK","TOWN-OF-DUNKIRK-WARD-1-3-5-DANE","876",5,"63","785","785","785","0","0","0","Polling Place",5,"Yes","1 Very difficult",0,0,0,2,1,2,"Town of Dunkirk","Yes",0,0,0,0,"125","97",0,0,"125","125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF DUNKIRK DANE","TOWN OF DUNKIRK WARD 1,3,5 DANE"
"468",13026,"DANE","TOWN OF DUNKIRK","TOWN-OF-DUNKIRK-WARD-2-4-6-DANE","485",1,"25","444","444","444","0","0","0","Polling Place",5,"Yes","5 Very easy",0,0,0,1,1,3,"Town of Dunkirk","Yes",0,0,0,0,"46","41",0,0,"46","46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF DUNKIRK DANE","TOWN OF DUNKIRK WARD 2,4,6 DANE"
