ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Democrat,Republican,Richard V. Campagna/ Michael Badnarik,Patricia LaMarche/ David Cobb,Peter Miguel Camejo/ Ralph Nader,Margaret Trowe/ James Harris,Mary Alice Herbert/ Walter F. Brown,Scattering ,other.votes,Total.votes
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,48,Patch Grove,22048,2,Wards 1 & 2,65,81,0,0,0,0,0,0,0,146
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,50,Platteville,22050,2,Wards 1 & 2,314,420,1,1,4,0,0,0,6,740
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,52,Potosi,22052,2,Wards 1 & 2,213,186,0,0,0,0,0,0,0,399
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,54,Smelser,22054,2,Wards 1 & 2,237,234,1,0,2,0,0,0,3,474
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,56,South Lancaster,22056,2,Wards 1 - 3,128,204,0,0,2,0,0,2,4,336
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,58,Waterloo,22058,2,,131,135,2,0,0,0,0,0,2,268
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,60,Watterstown,22060,2,,74,91,0,0,0,0,0,0,0,165
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,62,Wingville,22062,2,,79,83,0,0,0,0,0,0,0,162
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,64,Woodman,22064,2,,25,60,0,0,1,0,0,0,1,86
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Town,66,Wyalusing,22066,2,,109,76,0,0,0,0,0,0,0,185
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,106,Bagley,22106,2,,126,73,0,0,1,0,0,0,1,200
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,107,Bloomington,22107,2,,201,159,1,0,2,0,0,0,3,363
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,108,Blue River,22108,2,,99,111,0,0,3,0,0,0,3,213
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,111,Cassville,22111,2,Wards 1 & 2,260,183,0,0,1,0,0,0,1,444
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,116,Dickeyville,22116,2,Wards 1 & 2,320,264,4,0,1,0,1,1,7,591
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,136,Hazel Green,22136,2,Wards 1 & 2,349,237,1,1,2,0,0,0,4,590
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,147,Livingston,22147,2,Ward 1,141,164,0,0,2,0,0,0,2,307
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,151,Montfort,22151,2,Ward 1,183,124,0,2,4,0,0,1,7,314
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,152,Mount Hope,22152,3,Wards 1 & 2,40,45,0,0,1,0,0,1,2,87
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,153,Muscoda,22153,2,Wards 1 & 2,327,260,0,1,2,0,0,0,3,590
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,171,Patch Grove,22171,2,Wards 1 & 2,52,31,1,0,1,0,0,0,2,85
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,172,Potosi,22172,2,,220,180,1,1,2,0,0,0,4,404
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,186,Tennyson,22186,2,,92,102,1,0,0,0,0,0,1,195
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,Village,191,Woodman,22191,2,,27,27,0,0,2,0,0,1,3,57
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,206,Boscobel,22206,2,Wards 1 - 4,698,548,1,0,0,0,0,0,1,1247
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,211,Cuba City,22211,2,Wards 1 - 5,605,428,0,0,0,0,0,0,0,1033
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,226,Fennimore,22226,7,Wards 1 - 6,605,602,1,2,5,0,0,1,9,1216
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,246,Lancaster,22246,2,Wards 1 - 8,965,1066,2,0,0,0,0,0,2,2033
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,271,Platteville,22271,5,Wards 1 - 4,824,632,2,0,6,0,0,1,9,1465
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,271,Platteville,22271,6,Wards 5 - 7,831,607,6,1,11,0,1,0,19,1457
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,271,Platteville,22271,7,Wards 8 - 10,676,702,4,1,12,0,0,2,19,1397
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,22,Grant,City,271,Platteville,22271,8,Wards 11 - 13,839,635,4,1,13,0,0,1,19,1493
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,2,Adams,23002,2,,150,110,0,0,1,0,0,0,1,261
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,4,Albany,23004,2,Wards 1 & 2,253,211,0,1,4,0,0,0,5,469
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,6,Brooklyn,23006,2,Wards 1 & 2,337,275,2,1,5,0,0,0,8,620
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,8,Cadiz,23008,2,,203,222,0,1,4,0,0,0,5,430
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,10,Clarno,23010,2,Wards 1 & 2,230,349,1,1,3,0,0,1,6,585
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,12,Decatur,23012,2,Wards 1 - 3,436,496,2,0,6,0,0,2,10,942
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,14,Exeter,23014,2,Wards 1 & 2,580,368,3,1,3,0,0,1,8,956
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,16,Jefferson,23016,2,Wards 1 - 3,250,363,0,0,3,0,1,0,4,617
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,18,Jordan,23018,2,,136,193,0,0,1,0,0,0,1,330
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,20,Monroe,23020,2,Wards 1 & 2,288,359,1,1,7,0,1,2,12,659
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,22,Mount Pleasant,23022,3,Wards 1 & 2,181,153,1,0,5,0,0,0,6,340
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,24,New Glarus,23024,2,Wards 1 & 2,369,325,2,1,9,0,0,0,12,706
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,26,Spring Grove,23026,2,,194,251,1,0,1,0,0,0,2,447
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,28,Sylvester,23028,2,,230,296,0,1,2,0,0,0,3,529
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,30,Washington,23030,2,,225,156,1,1,1,0,0,0,3,384
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Town,32,York,23032,2,,281,187,1,0,1,0,0,0,2,470
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,101,Albany,23101,2,Wards 1 & 2,324,207,3,0,4,0,1,1,9,540
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,106,Belleville,23106,2,Ward 3,71,41,1,0,0,0,0,0,1,113
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,109,Brooklyn,23109,2,Ward 2,144,80,1,0,1,0,0,0,2,226
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,110,Browntown,23110,2,,70,67,0,0,2,0,0,0,2,139
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,151,Monticello,23151,2,Wards 1 & 2,350,259,2,3,6,0,0,0,11,620
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,161,New Glarus,23161,3,Wards 1 & 2,394,206,2,1,1,0,1,2,7,607
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,Village,161,New Glarus,23161,4,Wards 3 & 4,372,235,2,0,2,0,0,1,5,612
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,1,Ward 1,141,133,0,2,1,0,0,0,3,277
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,2,Ward 2,129,118,0,1,1,0,0,0,2,249
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,3,Ward 3,127,129,0,0,2,0,0,0,2,258
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,4,Ward 4,142,109,0,0,1,0,0,0,1,252
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,5,Ward 5,122,91,0,2,0,0,0,1,3,216
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,206,Brodhead,23206,6,Ward 6,128,104,0,0,2,0,0,0,2,234
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,1,Ward 1,246,265,0,0,4,0,0,0,4,515
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,2,Ward 2,284,262,1,0,2,0,0,0,3,549
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,3,Ward 3,278,342,1,0,3,0,1,1,6,626
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,4,Ward 4,282,275,0,2,2,0,0,0,4,561
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,5,Ward 5,289,214,0,0,1,0,0,0,1,504
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,6,Ward 6,233,187,1,1,5,0,0,0,7,427
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,7,Ward 7,274,198,1,1,2,0,0,0,4,476
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,8,Ward 8,321,274,2,0,0,0,1,0,3,598
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,9,Ward 9,261,175,0,2,2,0,0,1,5,441
02-Nov-04,FALL,GENERAL,PRES,President,2,27,80,4,23,Green,City,251,Monroe,23251,10,Ward 10,250,212,0,0,1,0,0,0,1,463
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,2,Berlin,24002,2,Wards 1 & 2,205,433,0,1,3,0,0,0,4,642
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,4,Brooklyn,24004,2,Wards 1 - 3,421,791,3,0,13,0,0,0,16,1228
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,6,Green Lake,24006,2,Wards 1 - 3,213,591,2,0,2,0,0,0,4,808
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,8,Kingston,24008,2,Wards 1 & 2,85,235,0,1,2,0,0,2,5,325
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,10,Mackford,24010,2,,61,237,0,0,0,0,0,0,0,298
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,12,Manchester,24012,2,,96,306,0,2,3,0,0,0,5,407
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,14,Marquette,24014,2,Wards 1 & 2,76,193,0,0,1,0,0,0,1,270
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,16,Princeton,24016,2,Wards 1 - 4,370,517,3,1,1,0,0,5,10,897
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,18,St Marie,24018,2,,78,133,2,0,4,0,0,0,6,217
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Town,20,Seneca,24020,2,,99,117,1,1,3,0,0,0,5,221
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Village,141,Kingston,24141,2,,40,131,1,0,0,0,0,2,3,174
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,Village,154,Marquette,24154,2,,19,56,0,0,0,0,0,0,0,75
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,City,206,Berlin,24206,2,"Wards 1 - 6, 8 - 10",1043,1438,6,3,12,0,0,3,24,2505
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,City,231,Green Lake,24231,4,Wards 1 - 6,276,392,0,0,3,0,0,2,5,673
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,City,251,Markesan,24251,2,Wards 1 - 3,201,528,0,0,3,0,0,0,3,732
02-Nov-04,FALL,GENERAL,PRES,President,6,14,41,2,24,Green Lake,City,271,Princeton,24271,2,Wards 1 - 4,322,374,3,1,5,0,0,1,10,706
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,2,Arena,25002,2,Wards 1 & 2,550,327,0,0,0,0,0,0,0,877
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,4,Brigham,25004,2,Wards 1 - 3,344,231,2,0,2,0,0,0,4,579
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,6,Clyde,25006,2,Wards 1 - 3,118,78,0,2,0,0,0,0,2,198
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,8,Dodgeville,25008,2,Wards 1 - 3,506,398,1,1,1,0,0,1,4,908
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,10,Eden,25010,2,,98,95,1,0,2,0,0,0,3,196
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,12,Highland,25012,2,Wards 1 & 2,208,191,2,1,0,0,0,0,3,402
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,14,Linden,25014,2,Wards 1 - 3,176,198,1,0,4,0,0,0,5,379
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,16,Mifflin,25016,2,Wards 1 & 2,137,183,0,0,1,0,0,0,1,321
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,18,Mineral Point,25018,2,Wards 1 & 2,223,249,0,0,0,0,0,0,0,472
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,20,Moscow,25020,2,Wards 1 & 2,214,132,1,0,1,0,0,1,3,349
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,22,Pulaski,25022,2,,109,80,1,0,2,0,0,0,3,192
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,24,Ridgeway,25024,2,Wards 1 & 2,206,121,0,1,1,0,0,0,2,329
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,26,Waldwick,25026,2,,169,119,0,0,0,0,0,0,0,288
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Town,28,Wyoming,25028,2,,166,70,1,0,1,0,0,1,3,239
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,101,Arena,25101,2,,228,160,0,0,0,0,0,1,1,389
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,102,Avoca,25102,2,,146,128,0,1,0,0,0,0,1,275
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,106,Barneveld,25106,2,Wards 1 & 2,378,223,1,0,1,0,0,0,2,603
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,108,Blanchardville,25108,2,Ward 2,53,37,0,0,0,0,0,0,0,90
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,111,Cobb,25111,2,,137,129,0,0,0,0,0,0,0,266
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,136,Highland,25136,2,,244,194,0,0,5,0,0,0,5,443
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,137,Hollandale,25137,2,,126,39,1,0,0,0,0,0,1,166
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,146,Linden,25146,2,,164,94,1,0,1,0,0,0,2,260
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,25,Iowa,Village,147,Livingston,25147,2,Ward 2,3,1,0,0,0,0,0,0,0,4
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,25,Iowa,Village,151,Montfort,25151,2,Ward 2,23,24,0,0,0,0,0,0,0,47
02-Nov-04,FALL,GENERAL,PRES,President,3,17,49,4,25,Iowa,Village,153,Muscoda,25153,2,Ward 3,13,11,0,0,0,0,0,0,0,24
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,176,Rewey,25176,2,,71,50,0,0,1,0,0,0,1,122
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,Village,177,Ridgeway,25177,2,,203,140,1,0,1,0,0,0,2,345
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,216,Dodgeville,25216,5,Wards 1 & 2,369,313,0,0,4,0,0,0,4,686
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,216,Dodgeville,25216,6,Wards 3 & 4,289,254,0,0,0,0,0,0,0,543
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,216,Dodgeville,25216,7,Wards 5 & 6,268,228,0,0,0,0,0,0,0,496
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,216,Dodgeville,25216,8,Wards 7 & 8,321,268,0,0,5,0,0,0,5,594
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,251,Mineral Point,25251,5,Ward 1,191,164,0,0,5,1,0,0,6,361
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,251,Mineral Point,25251,6,Ward 2,215,170,0,0,3,0,0,0,3,388
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,251,Mineral Point,25251,9,Wards 3 & 4,267,143,1,0,1,0,0,1,3,413
02-Nov-04,FALL,GENERAL,PRES,President,3,17,51,4,25,Iowa,City,251,Mineral Point,25251,10,Wards 5 & 6,189,106,1,0,2,0,0,0,3,298
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,2,Anderson,26002,2,,25,16,0,0,0,0,0,0,0,41
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,4,Carey,26004,2,,55,59,0,0,0,0,0,0,0,114
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,6,Gurney,26006,2,,59,33,0,0,1,0,0,2,3,95
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,8,Kimball,26008,2,,165,137,1,1,2,0,0,0,4,306
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,10,Knight,26010,2,,87,51,0,1,1,0,0,0,2,140
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,12,Mercer,26012,1,Ward 1,106,192,0,1,1,0,0,0,2,300
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,12,Mercer,26012,2,Ward 2,121,154,1,0,3,0,0,0,4,279
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,12,Mercer,26012,3,Ward 3,108,151,0,1,2,0,0,0,3,262
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,12,Mercer,26012,4,Ward 4,80,123,0,0,3,0,0,0,3,206
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,14,Oma,26014,2,,90,112,0,0,0,0,0,0,0,202
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,16,Pence,26016,2,,59,51,0,0,1,0,0,0,1,111
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,18,Saxon,26018,2,,111,97,1,0,4,0,0,0,5,213
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,Town,20,Sherman,26020,2,,86,150,1,0,1,0,0,1,3,239
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,236,Hurley,26236,6,Ward 1,151,100,0,0,0,0,0,0,0,251
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,236,Hurley,26236,7,Ward 2,138,118,0,0,0,0,0,0,0,256
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,236,Hurley,26236,8,Ward 3,107,66,3,0,0,0,0,0,3,176
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,236,Hurley,26236,9,Ward 4,127,78,0,0,3,0,0,0,3,208
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,251,Montreal,26251,1,Ward 1,155,132,0,0,1,0,0,0,1,288
02-Nov-04,FALL,GENERAL,PRES,President,7,25,74,3,26,Iron,City,251,Montreal,26251,2,Ward 2,126,64,0,0,2,0,0,0,2,192
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,2,Adams,27002,2,Wards 1 - 4,410,380,0,0,2,0,0,0,2,792
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,4,Albion,27004,2,Wards 1 - 4,328,312,1,1,5,0,0,0,7,647
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,6,Alma,27006,2,Wards 1 & 2,211,296,1,2,2,0,0,0,5,512
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,8,Bear Bluff,27008,2,,9,53,0,0,0,0,1,0,1,63
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,10,Brockway,27010,2,Wards 1 - 6,536,266,0,0,2,0,0,0,2,804
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,12,City Point,27012,2,,50,69,0,0,0,0,0,0,0,119
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,14,Cleveland,27014,2,,106,135,1,0,1,0,0,2,4,245
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,16,Curran,27016,2,,115,73,1,0,0,0,0,0,1,189
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,18,Franklin,27018,2,,122,79,1,0,0,0,0,0,1,202
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,20,Garden Valley,27020,2,,96,117,1,0,0,0,0,0,1,214
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,22,Garfield,27022,2,,156,136,1,0,0,0,0,4,5,297
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,24,Hixton,27024,2,Wards 1 & 2,150,159,0,0,5,0,0,0,5,314
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,26,Irving,27026,2,Wards 1 & 2,223,161,0,0,3,0,0,1,4,388
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,28,Knapp,27028,2,,63,97,1,2,1,0,0,0,4,164
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,30,Komensky,27030,2,,121,22,0,0,0,0,0,0,0,143
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,32,Manchester,27032,2,,169,215,2,0,1,0,0,0,3,387
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,34,Melrose,27034,2,Wards 1 & 2,108,107,2,0,1,0,0,1,4,219
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,36,Millston,27036,2,,50,54,0,1,1,0,0,0,2,106
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,38,North Bend,27038,2,,128,111,1,1,0,0,1,2,5,244
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Town,40,Northfield,27040,2,,172,144,1,0,2,0,0,1,4,320
02-Nov-04,FALL,GENERAL,PRES,President,3,31,91,4,27,Jackson,Town,42,Springfield,27042,2,Wards 1 & 2,159,99,0,0,2,0,0,0,2,260
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Village,101,Alma Center,27101,2,,150,111,0,0,3,0,0,0,3,264
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Village,136,Hixton,27136,2,,127,111,0,0,0,0,0,2,2,240
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Village,151,Melrose,27151,2,,151,150,0,0,0,0,0,0,0,301
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,Village,152,Merrillan,27152,2,,167,107,0,1,3,0,0,0,4,278
02-Nov-04,FALL,GENERAL,PRES,President,3,31,91,4,27,Jackson,Village,186,Taylor,27186,2,,157,67,0,0,0,0,0,0,0,224
02-Nov-04,FALL,GENERAL,PRES,President,3,31,92,4,27,Jackson,City,206,Black River Falls,27206,2,Wards 1 - 4,1015,756,4,1,13,1,0,0,19,1790
02-Nov-04,FALL,GENERAL,PRES,President,2,13,37,4,28,Jefferson,Town,2,Aztalan,28002,2,Wards 1 & 2,370,480,1,0,7,0,0,2,10,860
02-Nov-04,FALL,GENERAL,PRES,President,2,11,31,4,28,Jefferson,Town,4,Cold Spring,28004,2,Wards 1 & 2,167,309,1,1,0,0,0,1,3,479
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,4,28,Jefferson,Town,6,Concord,28006,2,"Wards 1, 2 & 4",399,699,0,0,5,1,0,1,7,1105
02-Nov-04,FALL,GENERAL,PRES,President,6,11,31,4,28,Jefferson,Town,6,Concord,28006,3,Ward 3,32,84,0,1,1,0,0,0,2,118
