ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTYNO,COUNTY,MUNICIPALITY_TYPE,MUNICIPALITYNO,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joe Biden Barack Obama,Sarah Palin John McCain,Rosa Clemente Cynthia McKinney,Wayne A. Root Bob Barr,Stewart A. Alexander Brian Moore,Robert Moses Gloria LaRiva,Matt Gonzalez Ralph Nader,Darrell L. Castle Chuck Baldwin,David J. Klimisch Jeffrey J. Wamboldt,Scattering 
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,17,Dunn,Town,4,Dunn,17004,2,Wards 1 - 3,451,293,3,2,0,0,9,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,17,Dunn,Town,6,Eau Galle,17006,2,,229,213,2,1,0,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,8,Elk Mound,17008,2,Wards 1 - 3,404,397,0,5,0,0,3,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,10,Grant,17010,2,,125,108,0,0,0,0,5,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,12,Hay River,17012,2,Wards 1 & 2,177,102,1,3,0,0,2,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,Town,14,Lucas,17014,2,,192,178,0,0,0,0,7,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,Town,16,Menomonie,17016,2,Wards 1 - 4,952,749,2,10,0,0,11,4,2,4
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,18,New Haven,17018,2,,154,156,0,1,0,0,3,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,20,Otter Creek,17020,2,,138,123,1,2,0,0,3,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,17,Dunn,Town,22,Peru,17022,2,,55,67,0,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,24,Red Cedar,17024,2,Wards 1 - 3,567,606,3,7,0,0,11,0,0,6
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,17,Dunn,Town,26,Rock Creek,17026,2,,285,234,0,3,2,2,2,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,28,Sand Creek,17028,2,,150,155,1,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,30,Sheridan,17030,2,,135,119,1,3,1,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,32,Sherman,17032,2,,241,244,0,6,0,0,1,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,34,Spring Brook,17034,2,Wards 1 - 3,408,441,2,0,0,0,7,0,0,6
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,Town,36,Stanton,17036,2,,190,199,2,5,0,0,2,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,38,Tainter,17038,2,Wards 1 - 3,724,635,2,3,0,0,5,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,40,Tiffany,17040,2,Wards 1 - 3,164,186,0,2,0,0,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,17,Dunn,Town,42,Weston,17042,2,Wards 1 & 2,175,125,1,2,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Town,44,Wilson,17044,2,,162,107,0,3,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,106,Boyceville,17106,2,,282,207,0,2,0,1,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,111,Colfax,17111,2,Wards 1 & 2,318,201,1,1,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,116,Downing,17116,2,,55,46,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,121,Elk Mound,17121,2,,243,162,1,1,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,Village,141,Knapp,17141,2,,92,137,0,0,0,0,1,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,176,Ridgeland,17176,2,,74,39,0,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,67,3,17,Dunn,Village,191,Wheeler,17191,2,,69,46,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,7,Wards 1 & 2,1017,665,5,4,0,0,6,3,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,8,Wards 3 & 4,1139,558,8,7,0,0,11,2,1,8
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,9,Wards 5 & 7,1104,546,2,8,1,0,13,1,0,5
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,10,Ward 6,487,280,6,1,0,0,4,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,11,Wards 8 & 9,836,421,3,1,2,0,6,2,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,10,29,3,17,Dunn,City,251,Menomonie,17251,12,Wards 10 & 11,885,582,2,13,0,0,16,2,1,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,92,3,18,Eau Claire,Town,2,Bridge Creek,18002,2,Wards 1 & 2,311,266,1,2,0,0,6,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,4,Brunswick,18004,2,Wards 1 & 2,522,434,0,3,0,0,11,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,6,Clear Creek,18006,2,Wards 1 & 2,223,188,0,1,0,0,5,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,8,Drammen,18008,2,,251,177,0,4,0,0,1,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,31,92,3,18,Eau Claire,Town,10,Fairchild,18010,2,,86,54,1,0,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Town,12,Lincoln,18012,4,Wards 1 & 2,302,274,2,1,1,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Town,14,Ludington,18014,2,,258,267,1,3,0,0,4,0,1,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,16,Otter Creek,18016,2,,102,119,0,1,0,0,4,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,18,Pleasant Valley,18018,2,Wards 1 - 4,940,964,0,5,0,0,4,3,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Town,20,Seymour,18020,2,Wards 1 - 4,1014,808,4,2,0,0,11,2,0,5
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Town,22,Union,18022,2,Wards 1 - 3,807,609,1,2,0,0,6,7,1,6
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,Town,24,Washington,18024,5,"Wards 1 - 8, 10 - 12",1766,1613,6,12,0,0,28,2,0,9
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Town,24,Washington,18024,6,Wards 9 & 13,398,396,0,2,0,0,1,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,69,3,18,Eau Claire,Town,26,Wilson,18026,2,,102,93,0,2,0,0,2,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,92,3,18,Eau Claire,Village,126,Fairchild,18126,2,,150,56,1,2,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,Village,127,Fall Creek,18127,2,Wards 1 & 2,396,310,1,2,0,0,7,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,201,Altoona,18201,6,"Wards 1 - 7, 9 - 11",1590,1048,6,8,0,0,23,4,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,201,Altoona,18201,7,"Wards 8, 12 & 13",477,317,1,4,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,92,3,18,Eau Claire,City,202,Augusta,18202,6,Wards 1 - 5,362,312,1,1,0,0,3,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,35,Ward 1,778,299,5,3,0,0,10,2,1,2
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,36,Ward 2,777,261,0,2,1,0,16,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,37,Ward 3,1303,414,5,8,2,0,24,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,38,Ward 4,551,372,0,2,0,1,5,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,39,Ward 5,852,314,2,4,0,0,14,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,40,Ward 6,559,176,2,7,0,0,8,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,41,Ward 7,396,271,0,2,0,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,42,Ward 8,665,416,0,3,0,0,6,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,43,Ward 9,40,7,1,0,0,0,1,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,44,Ward 10,349,200,1,2,0,0,5,1,1,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,45,Ward 11,741,556,1,4,1,0,8,3,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,46,Ward 12,727,445,0,2,0,0,13,5,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,47,Ward 13,393,325,0,4,0,0,4,3,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,48,Ward 14,773,434,3,4,0,1,2,4,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,49,Ward 15,799,549,0,3,0,0,6,6,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,50,Ward 17,821,684,0,5,0,0,3,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,51,Ward 18,1043,790,3,7,0,0,8,1,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,52,Ward 19,377,136,1,0,2,0,6,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,53,Ward 20,1746,842,2,11,2,0,30,1,0,8
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,54,Ward 21,560,265,2,4,0,1,5,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,55,Ward 22,427,278,1,4,0,0,6,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,56,Ward 23,1140,599,3,6,0,0,11,6,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,57,Ward 24,188,59,0,2,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,58,Ward 25,692,513,1,6,0,0,7,1,1,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,59,Ward 26,317,241,1,5,1,0,2,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,60,Ward 27,338,223,2,1,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,61,Ward 28,491,340,0,2,0,0,2,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,62,Ward 29,717,310,0,2,0,0,15,2,0,4
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,63,Ward 30,887,441,4,4,0,0,18,2,1,4
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,64,Ward 31,1223,428,3,13,0,0,27,1,2,5
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,65,Ward 32,159,94,0,2,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,66,Ward 33,99,88,1,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,67,Ward 34,473,215,2,5,0,0,6,0,0,5
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,68,Ward 35,74,26,0,0,0,0,1,2,1,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,69,Ward 36,450,231,0,1,1,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,23,68,3,18,Eau Claire,City,221,Eau Claire,18221,70,Ward 37,317,217,0,3,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,71,Ward 38,369,308,0,1,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,3,31,93,3,18,Eau Claire,City,221,Eau Claire,18221,72,Ward 39,478,287,3,1,0,0,4,0,1,2
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,2,Aurora,19002,2,Wards 1 - 3,250,289,0,1,1,0,2,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,4,Commonwealth,19004,2,Wards 1 - 3,103,141,0,0,0,0,0,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,6,Fence,19006,2,,65,69,0,1,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,8,Fern,19008,2,,46,60,0,0,0,0,0,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,10,Florence,19010,2,Wards 1 - 7,505,685,2,2,1,0,7,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,12,Homestead,19012,2,,93,124,0,3,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,14,Long Lake,19014,2,,41,77,1,0,0,0,1,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,19,Florence,Town,16,Tipler,19016,2,,31,67,0,3,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,14,41,2,20,Fond du Lac,Town,2,Alto,20002,2,Wards 1 & 2,134,452,0,0,1,0,2,4,1,1
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Town,4,Ashford,20004,4,Wards 1 - 3,350,605,4,2,1,0,6,6,0,8
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Town,6,Auburn,20006,2,Wards 1 - 3,440,923,1,1,0,0,7,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,8,Byron,20008,2,Wards 1 & 2,333,637,0,1,0,0,4,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,9,27,2,20,Fond du Lac,Town,10,Calumet,20010,2,Wards 1 & 2,372,458,2,2,0,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Town,12,Eden,20012,2,,202,398,0,4,0,0,3,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,Town,14,Eldorado,20014,2,Wards 1 - 3,288,500,1,2,0,0,8,0,3,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,16,Empire,20016,2,Wards 1 - 3,636,1107,2,4,0,0,9,4,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,18,Fond du Lac,20018,2,Wards 1 - 3,637,1023,2,4,0,0,7,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,9,27,2,20,Fond du Lac,Town,20,Forest,20020,2,Wards 1 & 2,218,421,1,0,1,0,5,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,Town,22,Friendship,20022,2,Wards 1 - 4,571,764,2,3,0,0,7,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,24,Lamartine,20024,2,Wards 1 - 3,369,623,0,3,0,0,7,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,9,27,2,20,Fond du Lac,Town,26,Marshfield,20026,1,Wards 1 & 2,229,404,0,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,14,41,2,20,Fond du Lac,Town,28,Metomen,20028,2,,155,234,1,0,0,0,1,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,30,Oakfield,20030,2,,157,216,0,2,0,0,1,3,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Town,32,Osceola,20032,2,Wards 1 & 2,341,770,1,1,0,0,7,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,14,41,2,20,Fond du Lac,Town,34,Ripon,20034,2,Wards 1 & 2,317,415,1,4,0,0,3,0,1,2
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,36,Rosendale,20036,2,,133,256,2,1,1,0,2,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,38,Springvale,20038,2,,139,228,2,2,0,0,6,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,Town,40,Taycheedah,20040,3,Wards 1 - 5,1021,1568,1,3,0,0,14,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Town,42,Waupun,20042,2,Wards 1 & 2,244,536,1,0,0,0,1,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,14,41,2,20,Fond du Lac,Village,106,Brandon,20106,2,,171,281,0,0,0,0,1,3,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Village,111,Campbellsport,20111,2,Wards 1 - 4,470,586,0,3,0,0,6,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Village,121,Eden,20121,2,,177,213,1,2,0,0,5,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,14,41,2,20,Fond du Lac,Village,126,Fairwater,20126,2,,75,103,1,2,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,20,59,2,20,Fond du Lac,Village,142,Kewaskum,20142,2,Ward 5,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,9,27,2,20,Fond du Lac,Village,151,Mount Calvary,20151,2,,171,169,0,0,0,0,2,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,Village,161,North Fond du Lac,20161,3,Wards 1 - 7,1262,1119,8,9,0,0,15,2,2,8
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Village,165,Oakfield,20165,2,Wards 1 & 2,248,311,2,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,Village,176,Rosendale,20176,2,,206,352,5,0,0,0,2,0,0,4
04-Nov-08,FALL,GENERAL,PRES,President,6,9,27,2,20,Fond du Lac,Village,181,St Cloud,20181,2,,116,181,2,0,0,0,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,17,Ward 1,591,371,4,1,0,0,5,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,18,Ward 2,795,681,1,1,0,0,5,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,19,Ward 3,618,425,2,2,0,0,13,1,1,7
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,20,Ward 4,790,425,0,4,0,0,6,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,21,Ward 5,596,415,1,6,0,0,6,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,22,Ward 6,507,353,1,3,0,0,11,6,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,23,Ward 7,585,446,5,2,1,0,6,4,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,24,Ward 8,661,601,0,10,2,0,4,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,25,Ward 9,836,989,1,4,0,0,9,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,26,Ward 10,888,836,3,8,1,0,7,7,0,6
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,27,Ward 11,639,627,1,4,0,1,10,0,1,5
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,28,Ward 12,915,855,0,7,0,0,7,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,29,Ward 13,846,819,2,3,0,0,3,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,30,Ward 14,563,798,0,1,0,0,7,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,31,Ward 15,535,682,1,1,0,0,5,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,52,2,20,Fond du Lac,City,226,Fond du Lac,20226,32,Ward 16,174,152,0,0,0,0,1,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,34,Ward 17,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,35,Ward 18,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,38,Ward 19,7,9,0,1,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,39,Ward 20,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,40,Ward 21,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,41,Ward 22,12,4,0,0,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,42,Ward 23,0,2,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,43,Ward 24,6,5,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,44,Ward 25,0,1,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,45,Ward 26,7,7,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,46,Ward 27,2,1,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,47,Ward 28,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,48,Ward 29,2,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,49,Ward 30,0,1,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,50,Ward 31,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,51,Ward 32,0,2,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,52,Ward 33,0,1,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,53,Ward 34,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,18,53,2,20,Fond du Lac,City,226,Fond du Lac,20226,54,Ward 35,0,0,0,0,0,0,0,0,0,0
